ID,item_id,item_cnt_month
89083,10820,2
89084,10861,2
89085,11409,0
89086,8078,2
89087,8063,0
89088,11261,2
89089,11382,0
89090,11379,2
89091,11377,0
89092,11375,2
89093,11401,0
89094,11188,2
89095,11425,0
89096,11830,2
89097,11576,2
89098,11571,2
89099,11496,2
89100,11542,0
89101,11184,2
89102,10983,0
89103,10954,0
89104,10945,2
89105,10942,2
89106,10940,0
89107,10939,2
89108,10931,0
89109,10911,2
89110,10893,0
89111,11323,2
89112,10997,0
89113,11161,2
89114,11147,2
89115,11141,2
89116,11355,0
89117,11072,2
89118,10609,0
89119,9554,2
89120,9539,2
89121,9537,0
89122,9499,0
89123,9498,0
89124,9497,2
89125,9494,0
89126,9481,0
89127,9819,0
89128,10337,2
89129,10331,2
89130,10325,2
89131,10315,0
89132,10290,0
89133,10285,0
89134,10340,2
89135,10380,2
89136,10159,2
89137,10144,0
89138,9923,2
89139,9845,2
89140,9840,0
89141,9835,2
89142,9830,0
89143,10093,2
89144,10075,2
89145,10058,2
89146,10044,2
89147,10042,2
89148,10029,2
89149,10273,0
89150,10003,0
89151,10266,0
89152,10148,2
89153,7006,2
89154,4884,2
89155,4660,2
89156,4642,0
89157,4633,2
89158,4977,2
89159,4975,2
89160,4708,2
89161,4694,2
89162,4956,0
89163,4935,0
89164,4615,2
89165,4516,2
89166,4431,2
89167,4551,2
89168,4561,2
89169,4610,2
89170,4604,2
89171,4602,2
89172,4595,0
89173,4573,2
89174,5004,0
89175,5485,2
89176,5353,2
89177,5339,2
89178,5338,0
89179,5324,2
89180,5323,2
89181,5336,2
89182,5486,2
89183,5516,2
89184,5515,0
89185,5248,0
89186,5026,2
89187,5038,2
89188,5309,2
89189,4418,2
89190,3897,2
89191,3896,2
89192,3821,0
89193,3891,2
89194,3818,2
89195,4024,2
89196,4009,0
89197,4002,0
89198,4001,2
89199,4041,0
89200,3919,2
89201,3988,0
89202,3974,2
89203,3987,2
89204,3620,2
89205,3617,2
89206,3753,2
89207,3640,2
89208,3802,0
89209,3797,0
89210,3787,2
89211,3777,2
89212,3659,2
89213,3657,2
89214,3757,0
89215,4316,0
89216,4318,0
89217,4310,0
89218,4100,2
89219,4092,2
89220,4088,2
89221,4414,2
89222,4406,0
89223,4382,2
89224,4138,0
89225,4067,2
89226,4059,0
89227,4242,2
89228,4070,2
89229,6291,2
89230,6695,2
89231,6311,2
89232,6045,2
89233,6040,2
89234,6464,0
89235,6265,0
89236,6259,0
89237,6407,0
89238,6405,2
89239,6202,2
89240,6378,2
89241,6931,0
89242,6815,2
89243,6811,2
89244,6810,0
89245,6806,2
89246,6798,2
89247,6333,2
89248,6826,0
89249,6867,2
89250,6857,2
89251,6855,0
89252,6853,0
89253,6847,2
89254,6332,2
89255,5605,2
89256,5551,2
89257,5543,2
89258,5539,2
89259,5663,2
89260,5659,2
89261,6005,2
89262,5999,2
89263,5995,2
89264,5963,0
89265,5961,0
89266,5959,0
89267,5951,2
89268,5942,0
89269,3541,2
89270,3354,0
89271,3624,2
89272,5467,2
89273,4996,2
89274,4335,2
89275,4710,2
89276,4639,2
89277,1325,2
89278,1215,2
89279,1253,0
89280,1538,2
89281,902,0
89282,892,0
89283,22069,2
89284,22059,2
89285,22105,2
89286,888,0
89287,30,2
89288,22139,2
89289,22137,0
89290,22111,0
89291,22106,2
89292,2531,0
89293,2270,2
89294,3027,2
89295,2782,2
89296,2591,2
89297,1969,2
89298,10389,2
89299,8852,2
89300,9019,2
89301,8555,0
89302,9020,2
89303,12482,2
89304,12473,2
89305,12405,2
89306,12317,0
89307,12088,0
89308,12031,0
89309,12206,0
89310,11968,2
89311,12539,2
89312,10455,2
89313,10625,2
89314,11567,0
89315,11046,2
89316,6733,0
89317,6694,2
89318,5541,0
89319,5842,2
89320,6027,2
89321,5667,0
89322,7984,2
89323,6740,2
89324,7384,2
89325,18430,2
89326,18425,0
89327,18417,2
89328,18384,2
89329,18375,0
89330,18361,2
89331,18464,2
89332,19286,0
89333,18192,2
89334,18187,0
89335,18186,2
89336,18184,0
89337,18209,0
89338,18467,0
89339,18501,0
89340,18629,0
89341,18627,0
89342,19341,0
89343,18483,0
89344,18560,0
89345,18523,2
89346,19309,0
89347,19308,0
89348,19317,2
89349,18132,0
89350,17883,0
89351,17847,0
89352,17840,2
89353,18043,2
89354,17890,2
89355,17764,2
89356,18011,0
89357,17898,2
89358,18125,0
89359,18115,2
89360,18108,0
89361,18104,0
89362,17989,0
89363,18091,0
89364,17936,2
89365,17929,0
89366,17757,0
89367,18653,0
89368,18669,2
89369,19464,0
89370,19126,2
89371,19110,0
89372,19093,2
89373,19092,2
89374,19087,0
89375,19085,0
89376,19162,2
89377,19220,2
89378,19210,0
89379,19507,2
89380,19488,0
89381,19478,0
89382,19075,0
89383,18911,2
89384,18884,2
89385,18849,0
89386,18841,2
89387,18835,2
89388,18831,0
89389,18764,0
89390,18759,0
89391,18714,0
89392,18708,0
89393,18746,0
89394,19053,0
89395,19051,2
89396,19050,2
89397,19046,2
89398,19044,0
89399,19015,2
89400,18979,0
89401,19423,0
89402,19422,2
89403,18654,0
89404,17568,2
89405,2707,2
89406,2699,2
89407,2799,2
89408,3023,0
89409,3234,2
89410,3236,2
89411,17403,2
89412,1364,2
89413,17534,2
89414,17479,2
89415,17469,2
89416,17461,0
89417,17452,0
89418,17440,0
89419,17419,2
89420,19588,0
89421,1916,2
89422,1813,2
89423,2036,2
89424,2059,2
89425,1467,2
89426,19590,0
89427,21001,0
89428,20996,0
89429,21010,0
89430,20952,2
89431,20951,2
89432,21069,0
89433,21113,0
89434,21374,2
89435,21366,2
89436,21103,0
89437,21342,0
89438,21270,0
89439,21213,0
89440,21207,0
89441,21137,0
89442,21136,0
89443,21119,0
89444,21116,0
89445,21114,0
89446,21354,0
89447,20882,2
89448,20845,0
89449,20844,0
89450,20833,0
89451,20909,0
89452,20803,0
89453,20760,0
89454,20752,0
89455,20749,0
89456,20743,0
89457,20736,2
89458,20801,0
89459,20918,0
89460,20274,2
89461,21914,2
89462,21957,0
89463,21947,0
89464,21940,0
89465,21765,0
89466,21760,2
89467,21946,0
89468,22008,0
89469,22007,0
89470,21795,2
89471,21791,0
89472,21408,2
89473,21453,0
89474,21787,0
89475,21684,2
89476,21597,0
89477,21536,2
89478,21530,2
89479,21519,0
89480,21792,0
89481,20735,2
89482,19797,2
89483,19775,0
89484,19774,2
89485,19744,0
89486,19976,0
89487,19692,2
89488,19674,2
89489,19671,0
89490,19951,2
89491,19967,2
89492,19814,2
89493,20126,0
89494,20046,0
89495,19789,2
89496,19902,2
89497,19898,2
89498,19885,2
89499,19884,2
89500,19852,2
89501,19900,2
89502,20214,0
89503,20217,0
89504,20617,2
89505,20623,0
89506,20625,2
89507,20730,2
89508,20725,0
89509,20694,2
89510,20600,0
89511,20599,0
89512,20605,2
89513,20377,2
89514,20352,0
89515,20347,2
89516,20219,2
89517,20413,0
89518,20594,0
89519,20586,0
89520,20581,2
89521,20570,2
89522,20565,0
89523,20529,0
89524,20512,0
89525,20461,0
89526,20456,0
89527,20439,0
89528,13239,0
89529,5897,2
89530,6312,2
89531,6275,2
89532,5997,0
89533,6234,2
89534,6190,2
89535,6127,2
89536,4090,0
89537,4117,2
89538,4285,2
89539,3769,2
89540,3634,2
89541,3902,2
89542,3990,2
89543,5270,2
89544,5241,2
89545,5341,2
89546,5397,0
89547,4583,2
89548,4531,2
89549,4837,2
89550,4707,2
89551,4907,2
89552,4653,2
89553,9740,0
89554,9665,0
89555,9056,2
89556,9411,2
89557,9349,0
89558,9335,0
89559,9322,0
89560,8888,2
89561,9400,2
89562,10405,0
89563,10517,2
89564,10488,2
89565,10631,0
89566,9930,0
89567,9797,0
89568,10304,2
89569,10143,2
89570,10099,2
89571,7398,2
89572,7397,2
89573,7393,2
89574,7327,2
89575,7286,2
89576,7270,2
89577,7255,2
89578,7231,0
89579,7350,2
89580,6807,2
89581,6353,2
89582,6875,2
89583,7134,0
89584,9211,2
89585,7877,2
89586,8256,2
89587,8249,2
89588,8502,0
89589,8244,2
89590,8112,0
89591,8094,2
89592,8033,2
89593,19305,0
89594,17942,0
89595,18059,0
89596,17848,0
89597,18022,2
89598,18016,2
89599,19048,0
89600,19118,2
89601,16866,0
89602,16601,0
89603,16459,2
89604,15798,2
89605,15784,2
89606,15680,2
89607,17220,0
89608,17104,2
89609,21118,0
89610,21790,0
89611,21485,2
89612,21591,0
89613,20355,2
89614,20354,2
89615,20337,2
89616,19913,0
89617,19969,0
89618,20189,0
89619,13657,0
89620,13630,0
89621,12964,2
89622,13802,2
89623,13723,2
89624,13282,0
89625,13385,2
89626,13381,2
89627,15925,0
89628,15877,0
89629,15499,0
89630,15478,2
89631,15329,0
89632,16187,0
89633,16175,2
89634,16159,2
89635,16136,2
89636,16075,0
89637,16068,0
89638,14971,0
89639,14970,0
89640,15226,2
89641,14903,0
89642,15165,2
89643,3274,2
89644,3263,2
89645,3170,0
89646,2969,2
89647,2600,0
89648,2597,0
89649,2594,2
89650,2585,2
89651,2754,2
89652,2708,0
89653,2461,2
89654,2458,2
89655,2443,2
89656,2819,2
89657,2862,2
89658,2215,0
89659,3329,2
89660,2213,0
89661,1485,2
89662,1297,0
89663,1288,0
89664,1232,2
89665,1133,2
89666,2140,2
89667,2254,2
89668,2062,2
89669,2047,2
89670,1611,2
89671,1754,2
89672,1965,0
89673,1673,2
89674,1856,2
89675,2049,2
89676,8008,2
89677,7741,2
89678,6630,2
89679,12705,2
89680,12504,2
89681,12512,0
89682,12513,2
89683,12523,2
89684,12536,2
89685,12552,2
89686,12558,2
89687,12863,0
89688,13712,2
89689,13720,2
89690,13445,0
89691,9151,0
89692,9420,0
89693,8685,2
89694,8802,0
89695,10827,2
89696,11431,2
89697,11631,2
89698,11723,0
89699,11765,0
89700,11915,2
89701,11973,0
89702,10661,2
89703,496,2
89704,1023,2
89705,237,0
89706,1880,2
89707,20953,0
89708,21021,0
89709,21042,0
89710,20739,2
89711,20751,0
89712,21107,0
89713,21112,0
89714,21681,2
89715,21682,2
89716,22015,2
89717,21619,2
89718,21120,2
89719,21191,0
89720,21196,0
89721,21214,0
89722,21257,0
89723,4391,2
89724,4427,2
89725,4541,0
89726,3000,0
89727,3153,0
89728,3159,2
89729,3160,0
89730,14108,2
89731,2153,2
89732,2183,2
89733,2141,2
89734,2088,2
89735,2623,2
89736,2626,2
89737,1721,0
89738,1815,2
89739,1829,2
89740,3457,0
89741,3290,2
89742,3284,0
89743,3597,2
89744,3500,2
89745,3372,2
89746,3377,0
89747,3168,2
89748,3218,0
89749,3082,0
89750,3096,2
89751,18462,2
89752,18466,2
89753,18484,2
89754,19415,2
89755,19088,2
89756,19183,2
89757,19611,0
89758,14795,2
89759,14865,2
89760,15260,0
89761,16212,0
89762,15035,2
89763,18322,0
89764,18325,2
89765,16826,2
89766,16858,2
89767,16889,2
89768,16997,0
89769,17112,0
89770,17157,2
89771,17320,0
89772,17332,0
89773,16260,0
89774,1515,2
89775,1290,2
89776,1292,0
89777,1322,2
89778,1256,2
89779,153,2
89780,413,2
89781,88,0
89782,72,0
89783,22154,0
89784,59,2
89785,1104,2
89786,1075,2
89787,1012,2
89788,970,2
89789,971,2
89790,1010,2
89791,762,0
89792,4336,2
89793,3992,2
89794,2376,0
89795,2244,2
89796,2090,2
89797,2956,2
89798,2976,0
89799,3079,2
89800,4364,2
89801,6285,2
89802,6519,0
89803,6521,0
89804,6522,0
89805,6523,0
89806,6524,0
89807,6525,0
89808,6526,0
89809,6527,0
89810,6528,0
89811,6529,0
89812,6530,0
89813,6520,0
89814,6532,0
89815,6130,0
89816,6164,2
89817,6624,2
89818,4636,2
89819,4638,2
89820,5470,2
89821,5500,2
89822,17640,0
89823,17641,0
89824,17201,0
89825,17711,2
89826,17225,2
89827,15835,2
89828,16494,2
89829,17364,0
89830,19337,0
89831,19338,0
89832,19339,0
89833,19345,0
89834,19346,2
89835,18696,2
89836,18724,0
89837,19344,2
89838,18587,0
89839,17750,2
89840,18017,0
89841,17963,2
89842,15034,0
89843,14479,2
89844,13934,0
89845,14258,2
89846,14407,0
89847,15548,2
89848,16038,2
89849,15289,2
89850,14892,2
89851,19463,2
89852,234,0
89853,315,0
89854,21826,0
89855,21864,2
89856,1334,2
89857,20072,2
89858,20185,0
89859,20195,0
89860,20393,0
89861,20394,0
89862,19957,0
89863,19981,0
89864,20837,0
89865,20717,2
89866,15283,2
89867,15267,0
89868,15295,2
89869,15167,0
89870,15171,0
89871,15172,0
89872,15228,2
89873,15897,0
89874,15898,0
89875,15900,0
89876,15564,0
89877,15892,0
89878,16050,0
89879,16054,0
89880,16093,0
89881,16058,2
89882,16102,0
89883,15889,0
89884,15878,0
89885,15414,0
89886,15494,2
89887,15503,2
89888,15504,2
89889,15870,0
89890,16111,0
89891,14125,2
89892,13651,0
89893,13656,0
89894,13695,2
89895,13702,0
89896,13716,2
89897,15088,2
89898,15106,2
89899,15093,0
89900,14962,2
89901,14979,0
89902,16112,2
89903,18701,2
89904,18882,2
89905,18514,0
89906,20327,2
89907,20486,0
89908,19966,0
89909,17734,2
89910,16207,2
89911,15759,0
89912,16355,2
89913,15832,2
89914,16138,2
89915,16154,2
89916,16158,0
89917,17658,0
89918,17666,0
89919,17261,2
89920,16786,2
89921,16582,2
89922,16917,2
89923,16986,2
89924,17017,2
89925,13616,2
89926,10225,2
89927,9406,2
89928,10750,0
89929,10888,2
89930,8157,0
89931,7460,2
89932,9202,0
89933,9210,0
89934,8504,0
89935,13333,0
89936,13297,0
89937,13295,0
89938,13259,0
89939,13296,0
89940,13448,0
89941,13548,2
89942,12840,0
89943,13254,0
89944,12524,0
89945,11920,2
89946,13084,0
89947,13110,0
89948,13118,2
89949,13245,0
89950,13224,0
89951,13321,0
89952,13324,0
89953,13316,0
89954,13315,0
89955,13311,2
89956,13312,0
89957,13313,0
89958,13394,0
89959,13379,0
89960,13512,2
89961,13375,0
89962,12730,2
89963,13369,0
89964,13307,2
89965,13258,0
89966,13256,0
89967,13257,0
89968,13261,0
89969,13255,0
89970,13288,0
89971,13289,0
89972,13292,0
89973,12981,0
89974,13047,0
89975,13704,2
89976,13709,0
89977,13721,2
89978,13904,2
89979,13946,2
89980,14164,0
89981,13974,0
89982,14215,2
89983,14216,2
89984,14217,2
89985,14220,0
89986,14223,2
89987,13846,0
89988,13853,0
89989,13698,2
89990,12808,2
89991,13578,0
89992,13588,0
89993,13589,0
89994,13591,0
89995,12857,0
89996,13580,0
89997,12752,2
89998,13549,0
89999,13248,2
90000,13647,0
90001,13650,0
90002,13685,0
90003,13686,0
90004,14224,2
90005,11946,0
90006,11936,0
90007,11924,0
90008,12135,2
90009,11996,0
90010,12332,0
90011,13075,2
90012,12400,0
90013,12408,0
90014,12409,0
90015,12456,0
90016,12459,2
90017,12460,0
90018,13117,0
90019,12097,0
90020,12091,2
90021,12080,0
90022,12083,2
90023,11486,0
90024,11572,0
90025,11574,0
90026,11535,0
90027,11527,0
90028,11255,0
90029,11267,0
90030,11268,0
90031,11479,2
90032,11520,0
90033,11688,0
90034,11773,0
90035,11892,0
90036,11710,0
90037,12463,2
90038,13230,0
90039,13228,0
90040,13223,0
90041,13142,2
90042,12589,0
90043,12590,2
90044,12672,2
90045,12677,2
90046,12591,0
90047,12548,2
90048,13129,0
90049,13211,0
90050,13221,0
90051,13222,0
90052,12693,2
90053,12699,0
90054,13206,0
90055,16142,0
90056,16128,2
90057,16196,0
90058,16191,2
90059,16173,0
90060,16179,2
90061,16180,2
90062,16190,0
90063,15971,0
90064,16000,0
90065,16005,0
90066,15926,0
90067,15899,0
90068,15519,2
90069,15520,2
90070,15524,2
90071,15849,0
90072,15885,0
90073,16090,2
90074,16095,0
90075,16096,0
90076,16099,0
90077,16246,0
90078,16037,0
90079,16040,2
90080,16045,2
90081,16046,0
90082,15995,2
90083,15998,2
90084,16064,0
90085,16226,2
90086,17022,0
90087,17030,0
90088,16697,0
90089,16733,2
90090,16910,0
90091,17595,0
90092,17597,0
90093,17598,0
90094,17262,2
90095,17117,0
90096,17124,0
90097,17184,0
90098,16655,0
90099,15624,0
90100,15667,0
90101,15609,0
90102,15673,2
90103,15760,0
90104,15764,0
90105,16316,2
90106,15608,0
90107,15591,2
90108,15586,0
90109,16239,2
90110,16243,0
90111,15574,0
90112,15575,0
90113,16262,0
90114,16267,2
90115,16498,0
90116,16567,2
90117,16613,0
90118,16618,0
90119,16638,0
90120,16349,0
90121,16353,2
90122,15807,0
90123,15821,2
90124,15833,2
90125,15836,2
90126,16469,0
90127,16474,0
90128,14442,2
90129,14447,2
90130,15015,2
90131,14550,2
90132,14573,0
90133,14423,2
90134,14430,2
90135,15103,0
90136,14605,0
90137,15115,0
90138,15118,0
90139,15131,0
90140,15134,2
90141,14627,2
90142,14284,2
90143,14312,2
90144,14033,0
90145,14103,2
90146,14110,2
90147,14121,2
90148,14362,2
90149,14981,0
90150,14987,0
90151,15001,0
90152,14383,0
90153,14393,0
90154,14969,0
90155,15294,2
90156,15488,2
90157,15495,2
90158,15444,0
90159,15304,2
90160,15318,2
90161,15371,0
90162,15397,0
90163,15398,2
90164,15399,2
90165,15406,2
90166,15420,0
90167,15423,0
90168,15229,2
90169,14739,0
90170,15168,0
90171,14786,0
90172,14802,6
90173,14659,2
90174,15161,0
90175,14845,0
90176,15206,0
90177,14891,2
90178,14913,2
90179,15219,2
90180,15220,2
90181,15223,2
90182,15225,2
90183,6025,2
90184,6065,0
90185,6004,2
90186,5914,2
90187,6051,2
90188,6994,2
90189,7203,2
90190,6870,0
90191,6281,2
90192,6198,2
90193,6238,2
90194,6408,0
90195,6270,2
90196,4135,2
90197,4072,2
90198,4091,0
90199,4433,0
90200,4480,2
90201,4495,2
90202,4116,2
90203,4312,2
90204,3774,2
90205,3923,0
90206,3951,0
90207,4039,2
90208,8061,2
90209,4535,0
90210,5063,2
90211,5064,0
90212,5240,2
90213,5739,2
90214,5441,0
90215,5460,2
90216,5321,0
90217,5342,0
90218,4676,0
90219,5153,0
90220,5155,2
90221,5156,0
90222,5160,0
90223,5162,0
90224,5168,2
90225,5145,2
90226,5184,0
90227,5189,0
90228,5190,0
90229,5191,0
90230,5187,0
90231,5139,0
90232,5089,0
90233,5091,0
90234,5092,2
90235,5093,0
90236,5095,2
90237,5096,2
90238,5101,2
90239,5115,0
90240,5121,0
90241,5125,2
90242,5128,2
90243,9800,0
90244,9832,0
90245,10237,0
90246,9855,0
90247,9864,0
90248,9920,0
90249,10277,0
90250,10069,0
90251,10092,0
90252,10126,0
90253,10054,0
90254,10283,2
90255,10160,2
90256,10161,2
90257,10164,2
90258,10168,2
90259,10176,0
90260,10287,0
90261,9957,2
90262,9989,0
90263,10267,0
90264,9423,0
90265,9070,0
90266,9071,0
90267,9457,0
90268,9067,0
90269,9518,2
90270,10180,2
90271,9572,0
90272,9580,0
90273,9583,0
90274,9753,2
90275,10310,0
90276,10747,0
90277,10752,0
90278,10753,0
90279,10763,0
90280,10772,2
90281,10782,2
90282,10785,2
90283,10776,2
90284,10483,0
90285,10493,0
90286,10478,2
90287,10839,0
90288,11324,2
90289,11172,2
90290,11363,0
90291,11187,0
90292,11193,0
90293,11199,2
90294,11117,0
90295,10894,2
90296,10947,2
90297,10958,2
90298,10984,0
90299,11022,2
90300,11044,2
90301,11057,0
90302,10686,2
90303,10679,2
90304,10678,2
90305,10372,0
90306,10391,2
90307,10620,2
90308,10642,2
90309,10667,0
90310,8459,0
90311,8460,2
90312,8461,0
90313,8470,0
90314,8471,0
90315,8474,0
90316,8116,2
90317,8144,2
90318,8208,0
90319,8364,2
90320,8363,2
90321,8247,0
90322,8251,0
90323,8257,2
90324,8260,0
90325,8330,2
90326,8336,2
90327,8337,0
90328,7569,0
90329,7570,0
90330,7580,0
90331,7590,0
90332,7613,0
90333,7634,0
90334,7643,0
90335,7598,0
90336,7452,2
90337,8866,0
90338,8850,0
90339,8957,0
90340,8968,0
90341,8969,0
90342,8769,2
90343,9226,0
90344,8805,0
90345,8808,0
90346,9313,0
90347,9333,0
90348,9334,0
90349,9337,2
90350,9338,0
90351,8760,0
90352,9212,2
90353,8373,2
90354,8386,0
90355,8740,2
90356,9207,0
90357,8731,0
90358,8722,0
90359,8418,0
90360,8428,0
90361,9172,0
90362,9175,0
90363,8684,2
90364,19040,2
90365,19618,2
90366,18710,0
90367,20518,2
90368,14734,0
90369,15334,2
90370,14361,2
90371,15450,2
90372,16461,2
90373,2755,2
90374,21962,0
90375,21678,2
90376,21674,2
90377,1548,2
90378,1587,0
90379,544,2
90380,547,0
90381,14295,0
90382,14283,2
90383,6254,2
90384,9550,2
90385,14277,2
90386,14280,2
90387,13722,2
90388,13416,2
90389,13447,0
90390,12743,0
90391,11985,2
90392,10892,0
90393,11774,0
90394,12212,0
90395,13076,2
90396,13262,0
90397,13252,0
90398,12610,2
90399,15438,2
90400,20517,0
90401,20405,2
90402,20669,0
90403,16067,0
90404,18257,2
90405,18048,2
90406,18033,2
90407,3935,2
90408,5489,2
90409,4965,2
90410,7924,2
90411,7927,2
90412,7932,2
90413,7252,2
90414,6092,2
90415,6243,2
90416,5572,2
90417,2785,2
90418,2625,2
90419,3462,2
90420,3239,2
90421,6533,0
90422,6620,0
90423,6628,2
90424,6689,2
90425,7936,2
90426,7995,2
90427,7337,2
90428,6189,0
90429,16035,2
90430,15458,2
90431,15447,2
90432,15456,2
90433,15275,2
90434,16264,2
90435,17306,2
90436,17712,0
90437,17321,0
90438,17361,0
90439,17451,0
90440,18025,2
90441,18028,0
90442,18029,2
90443,18032,0
90444,17113,0
90445,16515,2
90446,16585,2
90447,16823,0
90448,16957,2
90449,18036,2
90450,15031,2
90451,13388,0
90452,13390,0
90453,13392,0
90454,13529,0
90455,13753,0
90456,13754,0
90457,13790,0
90458,14130,0
90459,14136,2
90460,14984,2
90461,14472,2
90462,14552,2
90463,13531,0
90464,13556,2
90465,13561,0
90466,12793,2
90467,12882,2
90468,18041,2
90469,18045,2
90470,1254,0
90471,22054,0
90472,571,0
90473,831,0
90474,1879,2
90475,21973,0
90476,19559,0
90477,19968,0
90478,19825,2
90479,19034,2
90480,18968,2
90481,18047,2
90482,17996,0
90483,18131,2
90484,19334,2
90485,18643,2
90486,18739,2
90487,18793,0
90488,21197,0
90489,21407,2
90490,21139,0
90491,21793,2
90492,21794,2
90493,21528,0
90494,21117,0
90495,21105,0
90496,20588,0
90497,20627,2
90498,20830,0
90499,20881,2
90500,3273,0
90501,3034,0
90502,3335,2
90503,2781,2
90504,2869,2
90505,2871,2
90506,4979,2
90507,4553,0
90508,5055,2
90509,3913,2
90510,13407,0
90511,14678,2
90512,14137,2
90513,10230,0
90514,9509,2
90515,10887,2
90516,12116,2
90517,20726,0
90518,1544,2
90519,1204,2
90520,21692,0
90521,83,0
90522,20017,2
90523,15688,0
90524,15776,2
90525,16604,2
90526,16690,0
90527,14836,2
90528,17204,2
90529,17244,2
90530,19127,2
90531,19132,2
90532,19580,0
90533,19644,2
90534,19658,0
90535,17931,2
90536,18617,2
90537,16105,0
90538,15467,0
90539,16885,2
90540,16953,2
90541,17653,0
90542,15698,2
90543,15797,2
90544,17237,2
90545,14846,2
90546,14850,2
90547,14673,2
90548,14822,0
90549,14828,2
90550,21400,2
90551,20729,0
90552,20884,2
90553,20903,2
90554,166,0
90555,21443,2
90556,18623,2
90557,18945,0
90558,19041,2
90559,17302,2
90560,20334,0
90561,20407,0
90562,20487,0
90563,19072,2
90564,9089,2
90565,10530,2
90566,10158,2
90567,8180,0
90568,13810,2
90569,13948,0
90570,13693,0
90571,11580,2
90572,11764,0
90573,11768,2
90574,11947,0
90575,11948,2
90576,11436,2
90577,11106,2
90578,12028,2
90579,12471,0
90580,12474,0
90581,226,0
90582,421,0
90583,9240,0
90584,8509,0
90585,8513,0
90586,10224,0
90587,9495,2
90588,8482,0
90589,8436,0
90590,8468,0
90591,12485,2
90592,13174,0
90593,13194,0
90594,13383,0
90595,13710,0
90596,13027,2
90597,12838,0
90598,13594,0
90599,10504,0
90600,11302,0
90601,10862,2
90602,12233,0
90603,12441,0
90604,12200,0
90605,11265,2
90606,2235,0
90607,3042,0
90608,3144,0
90609,2426,0
90610,448,0
90611,474,0
90612,477,0
90613,1090,2
90614,790,0
90615,4920,0
90616,4925,0
90617,5202,2
90618,4104,2
90619,5542,2
90620,5272,2
90621,3460,2
90622,3849,0
90623,3472,2
90624,3652,2
90625,6891,0
90626,6345,2
90627,7928,2
90628,8169,2
90629,8534,2
90630,6028,2
90631,6041,0
90632,6191,0
90633,6395,2
90634,12380,2
90635,13401,2
90636,9329,0
90637,8859,2
90638,8410,2
90639,8711,2
90640,8855,2
90641,10390,2
90642,9805,2
90643,2939,2
90644,1454,2
90645,4906,2
90646,5014,2
90647,3651,2
90648,2964,2
90649,3106,0
90650,2540,2
90651,6531,0
90652,6702,2
90653,6713,2
90654,6171,2
90655,17714,0
90656,15785,2
90657,19455,2
90658,17831,0
90659,18219,0
90660,18315,2
90661,14128,2
90662,12764,2
90663,12851,0
90664,12967,2
90665,15936,0
90666,1783,2
90667,1859,2
90668,1683,0
90669,2420,0
90670,2191,0
90671,20561,0
90672,566,0
90673,21388,2
90674,21562,2
90675,5902,2
90676,6513,0
90677,6394,2
90678,6169,0
90679,7884,2
90680,3333,2
90681,3484,0
90682,4962,2
90683,4901,2
90684,17458,0
90685,18042,2
90686,18030,2
90687,17544,0
90688,15857,2
90689,16089,2
90690,20879,0
90691,20488,0
90692,20462,2
90693,19417,0
90694,13260,0
90695,10707,2
90696,10757,0
90697,14318,2
90698,14766,0
90699,14765,0
90700,14760,0
90701,14662,0
90702,13641,0
90703,7059,2
90704,8005,2
90705,7712,2
90706,6546,2
90707,8335,2
90708,2971,2
90709,2777,2
90710,4637,2
90711,986,0
90712,686,0
90713,20912,0
90714,20727,0
90715,2817,2
90716,3182,2
90717,1679,0
90718,1881,2
90719,2354,2
90720,13494,2
90721,16958,2
90722,16543,2
90723,18779,2
90724,18778,2
90725,18777,2
90726,18699,2
90727,15410,0
90728,15319,2
90729,15298,2
90730,16032,2
90731,3943,2
90732,5901,2
90733,4502,2
90734,4885,2
90735,4998,2
90736,1315,2
90737,20832,0
90738,2818,2
90739,3217,0
90740,2523,2
90741,12700,0
90742,15042,2
90743,14833,2
90744,13446,0
90745,8072,2
90746,6690,2
90747,11232,2
90748,10944,0
90749,10891,2
90750,5540,2
90751,4579,2
90752,4397,2
90753,4989,0
90754,4969,2
90755,7211,2
90756,6809,0
90757,6803,2
90758,6675,2
90759,2700,2
90760,1453,2
90761,3714,2
90762,4016,2
90763,3971,2
90764,7734,2
90765,15418,0
90766,18277,2
90767,16077,0
90768,16225,0
90769,10649,0
90770,11011,2
90771,10749,0
90772,10687,2
90773,8172,0
90774,13319,0
90775,11676,0
90776,12710,0
90777,4470,2
90778,5444,2
90779,2703,2
90780,3548,2
90781,3535,2
90782,3344,2
90783,9425,0
90784,8391,2
90785,9894,2
90786,10677,2
90787,11660,0
90788,11309,0
90789,6399,2
90790,6307,2
90791,6342,2
90792,19642,0
90793,19578,2
90794,19240,0
90795,19651,0
90796,19490,0
90797,18916,0
90798,18715,0
90799,19049,2
90800,20196,0
90801,20093,2
90802,20019,0
90803,20197,2
90804,20218,2
90805,20343,0
90806,19857,0
90807,19839,0
90808,19772,2
90809,19771,2
90810,19751,2
90811,19742,0
90812,19690,2
90813,17388,2
90814,17385,0
90815,17152,0
90816,17637,0
90817,17635,0
90818,17047,2
90819,17566,0
90820,18457,0
90821,18490,0
90822,18363,0
90823,18357,0
90824,18342,2
90825,18333,2
90826,19343,0
90827,19331,0
90828,18572,2
90829,18327,0
90830,18208,0
90831,18069,0
90832,17975,2
90833,18195,0
90834,18146,2
